"Notes"	"State"	"State Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Washington"	"53"	"Intracerebral haemorrhage, intraventricular"	"I61.5"	34	7785786	0.4
	"Washington"	"53"	"Intracerebral haemorrhage, unspecified"	"I61.9"	270	7785786	3.5
	"Washington"	"53"	"Subdural haemorrhage (acute)(nontraumatic)"	"I62.0"	45	7785786	0.6
	"Washington"	"53"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	164	7785786	2.1
	"Washington"	"53"	"Cerebral infarction due to unspecified occlusion or stenosis of precerebral arteries"	"I63.2"	47	7785786	0.6
	"Washington"	"53"	"Cerebral infarction due to thrombosis of cerebral arteries"	"I63.3"	17	7785786	Unreliable
	"Washington"	"53"	"Cerebral infarction due to embolism of cerebral arteries"	"I63.4"	62	7785786	0.8
	"Washington"	"53"	"Cerebral infarction due to unspecified occlusion or stenosis of cerebral arteries"	"I63.5"	19	7785786	Unreliable
	"Washington"	"53"	"Cerebral infarction, unspecified"	"I63.9"	377	7785786	4.8
	"Washington"	"53"	"Stroke, not specified as haemorrhage or infarction"	"I64"	984	7785786	12.6
	"Washington"	"53"	"Cerebral atherosclerosis"	"I67.2"	58	7785786	0.7
	"Washington"	"53"	"Other specified cerebrovascular diseases"	"I67.8"	23	7785786	0.3
	"Washington"	"53"	"Cerebrovascular disease, unspecified"	"I67.9"	87	7785786	1.1
	"Washington"	"53"	"Sequelae of intracerebral haemorrhage"	"I69.1"	20	7785786	0.3
	"Washington"	"53"	"Sequelae of cerebral infarction"	"I69.3"	118	7785786	1.5
	"Washington"	"53"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	399	7785786	5.1
	"Washington"	"53"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	365	7785786	4.7
	"Washington"	"53"	"Generalized and unspecified atherosclerosis"	"I70.9"	38	7785786	0.5
	"Washington"	"53"	"Dissection of aorta [any part]"	"I71.0"	113	7785786	1.5
	"Washington"	"53"	"Thoracic aortic aneurysm, ruptured"	"I71.1"	16	7785786	Unreliable
	"Washington"	"53"	"Thoracic aortic aneurysm, without mention of rupture"	"I71.2"	10	7785786	Unreliable
	"Washington"	"53"	"Abdominal aortic aneurysm, ruptured"	"I71.3"	42	7785786	0.5
	"Washington"	"53"	"Abdominal aortic aneurysm, without mention of rupture"	"I71.4"	32	7785786	0.4
	"Washington"	"53"	"Aortic aneurysm of unspecified site, ruptured"	"I71.8"	11	7785786	Unreliable
	"Washington"	"53"	"Aortic aneurysm of unspecified site, without mention of rupture"	"I71.9"	11	7785786	Unreliable
	"Washington"	"53"	"Aneurysm of unspecified site"	"I72.9"	10	7785786	Unreliable
	"Washington"	"53"	"Peripheral vascular disease, unspecified"	"I73.9"	182	7785786	2.3
	"Washington"	"53"	"Embolism and thrombosis of unspecified artery"	"I74.9"	13	7785786	Unreliable
	"Washington"	"53"	"Arteritis, unspecified"	"I77.6"	11	7785786	Unreliable
	"Washington"	"53"	"Phlebitis and thrombophlebitis of other deep vessels of lower extremities"	"I80.2"	89	7785786	1.1
	"Washington"	"53"	"Other and unspecified disorders of circulatory system"	"I99"	14	7785786	Unreliable
	"Washington"	"53"	"Acute upper respiratory infection, unspecified"	"J06.9"	10	7785786	Unreliable
	"Washington"	"53"	"Influenza with pneumonia, influenza virus identified"	"J10.0"	70	7785786	0.9
	"Washington"	"53"	"Influenza with other respiratory manifestations, influenza virus identified"	"J10.1"	65	7785786	0.8
	"Washington"	"53"	"Influenza with pneumonia, virus not identified"	"J11.0"	16	7785786	Unreliable
	"Washington"	"53"	"Influenza with other respiratory manifestations, virus not identified"	"J11.1"	16	7785786	Unreliable
	"Washington"	"53"	"Respiratory syncytial virus pneumonia"	"J12.1"	11	7785786	Unreliable
	"Washington"	"53"	"Other viral pneumonia"	"J12.8"	10	7785786	Unreliable
	"Washington"	"53"	"Viral pneumonia, unspecified"	"J12.9"	18	7785786	Unreliable
	"Washington"	"53"	"Pneumonia due to Streptococcus pneumoniae"	"J13"	15	7785786	Unreliable
	"Washington"	"53"	"Pneumonia due to staphylococcus"	"J15.2"	13	7785786	Unreliable
	"Washington"	"53"	"Bacterial pneumonia, unspecified"	"J15.9"	60	7785786	0.8
	"Washington"	"53"	"Bronchopneumonia, unspecified"	"J18.0"	10	7785786	Unreliable
	"Washington"	"53"	"Lobar pneumonia, unspecified"	"J18.1"	21	7785786	0.3
	"Washington"	"53"	"Pneumonia, unspecified"	"J18.9"	450	7785786	5.8
	"Washington"	"53"	"Panlobular emphysema"	"J43.1"	11	7785786	Unreliable
	"Washington"	"53"	"Centrilobular emphysema"	"J43.2"	20	7785786	0.3
	"Washington"	"53"	"Emphysema, unspecified"	"J43.9"	192	7785786	2.5
	"Washington"	"53"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	337	7785786	4.3
	"Washington"	"53"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	274	7785786	3.5
	"Washington"	"53"	"Other specified chronic obstructive pulmonary disease"	"J44.8"	37	7785786	0.5
	"Washington"	"53"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	1928	7785786	24.8
	"Washington"	"53"	"Asthma, unspecified"	"J45.9"	79	7785786	1.0
	"Washington"	"53"	"Status asthmaticus"	"J46"	10	7785786	Unreliable
	"Washington"	"53"	"Bronchiectasis"	"J47"	28	7785786	0.4
	"Washington"	"53"	"Pneumonitis due to food and vomit"	"J69.0"	655	7785786	8.4
	"Washington"	"53"	"Adult respiratory distress syndrome"	"J80"	19	7785786	Unreliable
	"Washington"	"53"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	267	7785786	3.4
	"Washington"	"53"	"Interstitial pulmonary disease, unspecified"	"J84.9"	274	7785786	3.5
	"Washington"	"53"	"Gangrene and necrosis of lung"	"J85.0"	10	7785786	Unreliable
	"Washington"	"53"	"Pyothorax without fistula"	"J86.9"	20	7785786	0.3
	"Washington"	"53"	"Pleural effusion, not elsewhere classified"	"J90"	20	7785786	0.3
	"Washington"	"53"	"Pneumothorax, unspecified"	"J93.9"	11	7785786	Unreliable
	"Washington"	"53"	"Acute respiratory failure"	"J96.0"	42	7785786	0.5
	"Washington"	"53"	"Chronic respiratory failure"	"J96.1"	70	7785786	0.9
	"Washington"	"53"	"Respiratory failure, unspecified"	"J96.9"	23	7785786	0.3
	"Washington"	"53"	"Other disorders of lung"	"J98.4"	42	7785786	0.5
	"Washington"	"53"	"Diseases of mediastinum, not elsewhere classified"	"J98.5"	13	7785786	Unreliable
	"Washington"	"53"	"Other specified respiratory disorders"	"J98.8"	15	7785786	Unreliable
	"Washington"	"53"	"Respiratory disorder, unspecified"	"J98.9"	12	7785786	Unreliable
	"Washington"	"53"	"Oesophagitis"	"K20"	11	7785786	Unreliable
	"Washington"	"53"	"Gastro-oesophageal reflux disease without oesophagitis"	"K21.9"	25	7785786	0.3
	"Washington"	"53"	"Oesophageal obstruction"	"K22.2"	25	7785786	0.3
	"Washington"	"53"	"Dyskinesia of oesophagus"	"K22.4"	10	7785786	Unreliable
	"Washington"	"53"	"Other specified diseases of oesophagus"	"K22.8"	16	7785786	Unreliable
	"Washington"	"53"	"Gastric ulcer, chronic or unspecified with haemorrhage"	"K25.4"	23	7785786	0.3
	"Washington"	"53"	"Gastric ulcer, chronic or unspecified with perforation"	"K25.5"	16	7785786	Unreliable
	"Washington"	"53"	"Duodenal ulcer, chronic or unspecified with haemorrhage"	"K26.4"	36	7785786	0.5
	"Washington"	"53"	"Duodenal ulcer, chronic or unspecified with perforation"	"K26.5"	22	7785786	0.3
	"Washington"	"53"	"Duodenal ulcer, unspecified as acute or chronic, without haemorrhage or perforation"	"K26.9"	11	7785786	Unreliable
	"Washington"	"53"	"Peptic ulcer, site unspecified, chronic or unspecified with haemorrhage"	"K27.4"	20	7785786	0.3
	"Washington"	"53"	"Other specified diseases of stomach and duodenum"	"K31.8"	20	7785786	0.3
	"Washington"	"53"	"Unilateral or unspecified inguinal hernia, with obstruction, without gangrene"	"K40.3"	12	7785786	Unreliable
	"Washington"	"53"	"Diaphragmatic hernia without obstruction or gangrene"	"K44.9"	26	7785786	0.3
	"Washington"	"53"	"Unspecified abdominal hernia with obstruction, without gangrene"	"K46.0"	15	7785786	Unreliable
	"Washington"	"53"	"Crohn disease, unspecified"	"K50.9"	22	7785786	0.3
	"Washington"	"53"	"Ulcerative colitis, unspecified"	"K51.9"	16	7785786	Unreliable
	"Washington"	"53"	"Acute vascular disorders of intestine"	"K55.0"	42	7785786	0.5
	"Washington"	"53"	"Vascular disorder of intestine, unspecified"	"K55.9"	142	7785786	1.8
	"Washington"	"53"	"Volvulus"	"K56.2"	31	7785786	0.4
	"Washington"	"53"	"Other and unspecified intestinal obstruction"	"K56.6"	172	7785786	2.2
	"Washington"	"53"	"Ileus, unspecified"	"K56.7"	20	7785786	0.3
	"Washington"	"53"	"Diverticular disease of large intestine with perforation and abscess"	"K57.2"	18	7785786	Unreliable
	"Washington"	"53"	"Diverticular disease of intestine, part unspecified, with perforation and abscess"	"K57.8"	44	7785786	0.6
	"Washington"	"53"	"Diverticular disease of intestine, part unspecified, without perforation or abscess"	"K57.9"	43	7785786	0.6
	"Washington"	"53"	"Perforation of intestine (nontraumatic)"	"K63.1"	90	7785786	1.2
	"Washington"	"53"	"Disease of intestine, unspecified"	"K63.9"	11	7785786	Unreliable
	"Washington"	"53"	"Acute peritonitis"	"K65.0"	21	7785786	0.3
	"Washington"	"53"	"Alcoholic fatty liver"	"K70.0"	66	7785786	0.8
	"Washington"	"53"	"Alcoholic hepatitis"	"K70.1"	81	7785786	1.0
	"Washington"	"53"	"Alcoholic cirrhosis of liver"	"K70.3"	802	7785786	10.3
	"Washington"	"53"	"Alcoholic hepatic failure"	"K70.4"	82	7785786	1.1
	"Washington"	"53"	"Alcoholic liver disease, unspecified"	"K70.9"	80	7785786	1.0
	"Washington"	"53"	"Acute and subacute hepatic failure"	"K72.0"	14	7785786	Unreliable
	"Washington"	"53"	"Hepatic failure, unspecified"	"K72.9"	41	7785786	0.5
	"Washington"	"53"	"Other and unspecified cirrhosis of liver"	"K74.6"	248	7785786	3.2
	"Washington"	"53"	"Autoimmune hepatitis"	"K75.4"	11	7785786	Unreliable
	"Washington"	"53"	"Fatty (change of) liver, not elsewhere classified"	"K76.0"	134	7785786	1.7
	"Washington"	"53"	"Hepatorenal syndrome"	"K76.7"	11	7785786	Unreliable
	"Washington"	"53"	"Liver disease, unspecified"	"K76.9"	32	7785786	0.4
	"Washington"	"53"	"Calculus of gallbladder without cholecystitis"	"K80.2"	22	7785786	0.3
	"Washington"	"53"	"Calculus of bile duct without cholangitis or cholecystitis"	"K80.5"	10	7785786	Unreliable
	"Washington"	"53"	"Acute cholecystitis"	"K81.0"	45	7785786	0.6
	"Washington"	"53"	"Cholecystitis, unspecified"	"K81.9"	23	7785786	0.3
	"Washington"	"53"	"Cholangitis"	"K83.0"	51	7785786	0.7
	"Washington"	"53"	"Alcohol-induced acute pancreatitis"	"K85.2"	21	7785786	0.3
	"Washington"	"53"	"Acute pancreatitis, unspecified"	"K85.9"	43	7785786	0.6
	"Washington"	"53"	"Disease of pancreas, unspecified"	"K86.9"	25	7785786	0.3
	"Washington"	"53"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	208	7785786	2.7
	"Washington"	"53"	"Cellulitis of other parts of limb"	"L03.1"	60	7785786	0.8
	"Washington"	"53"	"Cellulitis, unspecified"	"L03.9"	29	7785786	0.4
	"Washington"	"53"	"Local infection of skin and subcutaneous tissue, unspecified"	"L08.9"	28	7785786	0.4
	"Washington"	"53"	"Decubitus ulcer and pressure area, unspecified"	"L89.9"	19	7785786	Unreliable
	"Washington"	"53"	"Ulcer of lower limb, not elsewhere classified"	"L97"	13	7785786	Unreliable
	"Washington"	"53"	"Chronic ulcer of skin, not elsewhere classified"	"L98.4"	10	7785786	Unreliable
	"Washington"	"53"	"Pyogenic arthritis, unspecified"	"M00.9"	10	7785786	Unreliable
	"Washington"	"53"	"Rheumatoid arthritis, unspecified"	"M06.9"	52	7785786	0.7
	"Washington"	"53"	"Systemic lupus erythematosus with organ or system involvement"	"M32.1"	11	7785786	Unreliable
	"Washington"	"53"	"Other forms of systemic sclerosis"	"M34.8"	12	7785786	Unreliable
	"Washington"	"53"	"Sicca syndrome [Sjogren]"	"M35.0"	10	7785786	Unreliable
	"Washington"	"53"	"Osteomyelitis of vertebra"	"M46.2"	24	7785786	0.3
	"Washington"	"53"	"Spinal stenosis"	"M48.0"	13	7785786	Unreliable
	"Washington"	"53"	"Other specified disorders of muscle"	"M62.8"	29	7785786	0.4
	"Washington"	"53"	"Necrotizing fasciitis"	"M72.6"	22	7785786	0.3
	"Washington"	"53"	"Unspecified osteoporosis with pathological fracture"	"M80.9"	19	7785786	Unreliable
	"Washington"	"53"	"Other chronic osteomyelitis"	"M86.6"	10	7785786	Unreliable
	"Washington"	"53"	"Osteomyelitis, unspecified"	"M86.9"	69	7785786	0.9
	"Washington"	"53"	"Acute nephritic syndrome, unspecified"	"N00.9"	18	7785786	Unreliable
	"Washington"	"53"	"Nephrotic syndrome, unspecified"	"N04.9"	10	7785786	Unreliable
	"Washington"	"53"	"Tubulo-interstitial nephritis, not specified as acute or chronic"	"N12"	43	7785786	0.6
	"Washington"	"53"	"Obstructive and reflux uropathy, unspecified"	"N13.9"	17	7785786	Unreliable
	"Washington"	"53"	"Acute renal failure, unspecified"	"N17.9"	126	7785786	1.6
	"Washington"	"53"	"Chronic kidney disease, stage 3"	"N18.3"	22	7785786	0.3
	"Washington"	"53"	"Chronic kidney disease, stage 4"	"N18.4"	11	7785786	Unreliable
	"Washington"	"53"	"Chronic kidney disease, stage 5"	"N18.5"	254	7785786	3.3
	"Washington"	"53"	"Chronic renal failure, unspecified"	"N18.9"	72	7785786	0.9
	"Washington"	"53"	"Unspecified renal failure"	"N19"	37	7785786	0.5
	"Washington"	"53"	"Calculus of kidney"	"N20.0"	38	7785786	0.5
	"Washington"	"53"	"Disorder of kidney and ureter, unspecified"	"N28.9"	11	7785786	Unreliable
	"Washington"	"53"	"Bladder-neck obstruction"	"N32.0"	10	7785786	Unreliable
	"Washington"	"53"	"Urinary tract infection, site not specified"	"N39.0"	291	7785786	3.7
	"Washington"	"53"	"Hyperplasia of prostate"	"N40"	38	7785786	0.5
	"Washington"	"53"	"Inflammatory disorders of other specified male genital organs"	"N49.8"	11	7785786	Unreliable
	"Washington"	"53"	"Newborn affected by premature rupture of membranes"	"P01.1"	12	7785786	Unreliable
	"Washington"	"53"	"Extreme immaturity"	"P07.2"	32	7785786	0.4
	"Washington"	"53"	"Bacterial sepsis of newborn, unspecified"	"P36.9"	17	7785786	Unreliable
	"Washington"	"53"	"Hypoxic ischemic encephalopathy of newborn"	"P91.6"	10	7785786	Unreliable
	"Washington"	"53"	"Congenital malformation of heart, unspecified"	"Q24.9"	14	7785786	Unreliable
	"Washington"	"53"	"Peripheral arteriovenous malformation"	"Q27.3"	12	7785786	Unreliable
	"Washington"	"53"	"Polycystic kidney, unspecified"	"Q61.3"	13	7785786	Unreliable
	"Washington"	"53"	"Down syndrome, unspecified"	"Q90.9"	23	7785786	0.3
	"Washington"	"53"	"Asphyxia"	"R09.0"	11	7785786	Unreliable
	"Washington"	"53"	"Dysphagia"	"R13"	10	7785786	Unreliable
	"Washington"	"53"	"Senility"	"R54"	41	7785786	0.5
	"Washington"	"53"	"Other and unspecified convulsions"	"R56.8"	15	7785786	Unreliable
	"Washington"	"53"	"Cardiogenic shock"	"R57.0"	17	7785786	Unreliable
	"Washington"	"53"	"Haemorrhage, not elsewhere classified"	"R58"	12	7785786	Unreliable
	"Washington"	"53"	"Other lack of expected normal physiological development"	"R62.8"	42	7785786	0.5
	"Washington"	"53"	"Cachexia"	"R64"	10	7785786	Unreliable
	"Washington"	"53"	"Sudden infant death syndrome - SIDS"	"R95"	37	7785786	0.5
	"Washington"	"53"	"Other ill-defined and unspecified causes of mortality"	"R99"	459	7785786	5.9
	"Washington"	"53"	"COVID-19"	"U07.1"	2918	7785786	37.5
	"Washington"	"53"	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	35	7785786	0.4
	"Washington"	"53"	"Unspecified whether traffic or nontraffic accident"	"V05.9"	10	7785786	Unreliable
	"Washington"	"53"	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	107	7785786	1.4
	"Washington"	"53"	"Motorcycle rider injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V23.4"	37	7785786	0.5
	"Washington"	"53"	"Motorcycle rider injured in collision with fixed or stationary object, driver injured in traffic accident"	"V27.4"	23	7785786	0.3
	"Washington"	"53"	"Motorcycle rider injured in noncollision transport accident, driver injured in traffic accident"	"V28.4"	15	7785786	Unreliable
	"Washington"	"53"	"Driver injured in collision with other and unspecified motor vehicles in traffic accident"	"V29.4"	34	7785786	0.4
	"Washington"	"53"	"Motorcycle rider [any] injured in unspecified traffic accident"	"V29.9"	21	7785786	0.3
	"Washington"	"53"	"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V43.5"	40	7785786	0.5
	"Washington"	"53"	"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident"	"V47.5"	29	7785786	0.4
	"Washington"	"53"	"Car occupant injured in collision with fixed or stationary object, passenger injured in traffic accident"	"V47.6"	10	7785786	Unreliable
	"Washington"	"53"	"Car occupant injured in noncollision transport accident, driver injured in traffic accident"	"V48.5"	11	7785786	Unreliable
	"Washington"	"53"	"Driver of all-terrain or other off-road motor vehicle injured in nontraffic accident"	"V86.5"	11	7785786	Unreliable
	"Washington"	"53"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	93	7785786	1.2
	"Washington"	"53"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	235	7785786	3.0
	"Washington"	"53"	"Unspecified aircraft accident injuring occupant"	"V95.9"	11	7785786	Unreliable
	"Washington"	"53"	"Fall on same level involving ice and snow"	"W00"	10	7785786	Unreliable
	"Washington"	"53"	"Fall on same level from slipping, tripping and stumbling"	"W01"	25	7785786	0.3
	"Washington"	"53"	"Fall involving wheelchair"	"W05"	20	7785786	0.3
	"Washington"	"53"	"Fall involving bed"	"W06"	35	7785786	0.4
	"Washington"	"53"	"Fall on and from stairs and steps"	"W10"	71	7785786	0.9
	"Washington"	"53"	"Fall on and from ladder"	"W11"	12	7785786	Unreliable
	"Washington"	"53"	"Fall from, out of or through building or structure"	"W13"	15	7785786	Unreliable
	"Washington"	"53"	"Other fall from one level to another"	"W17"	25	7785786	0.3
	"Washington"	"53"	"Other fall on same level"	"W18"	955	7785786	12.3
	"Washington"	"53"	"Unspecified fall"	"W19"	124	7785786	1.6
	"Washington"	"53"	"Struck by thrown, projected or falling object"	"W20"	15	7785786	Unreliable
	"Washington"	"53"	"Drowning and submersion while in bath-tub"	"W65"	27	7785786	0.3
	"Washington"	"53"	"Drowning and submersion while in natural water"	"W69"	68	7785786	0.9
	"Washington"	"53"	"Accidental suffocation and strangulation in bed"	"W75"	17	7785786	Unreliable
	"Washington"	"53"	"Inhalation and ingestion of food causing obstruction of respiratory tract"	"W79"	45	7785786	0.6
	"Washington"	"53"	"Inhalation and ingestion of other objects causing obstruction of respiratory tract"	"W80"	92	7785786	1.2
	"Washington"	"53"	"Unspecified threat to breathing"	"W84"	10	7785786	Unreliable
	"Washington"	"53"	"Exposure to uncontrolled fire in building or structure"	"X00"	55	7785786	0.7
	"Washington"	"53"	"Exposure to excessive natural heat"	"X30"	15	7785786	Unreliable
	"Washington"	"53"	"Exposure to excessive natural cold"	"X31"	63	7785786	0.8
	"Washington"	"53"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	386	7785786	5.0
	"Washington"	"53"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	855	7785786	11.0
